journey_id,date,service_type,zone_id,vehicle_id,driver_id,customer_id,scheduled_minutes,actual_minutes,delay_minutes,manual_override,status,revenue_gbp,cost_gbp
J013433,2026-04-14,WarehouseDispatch,Z008,V0294,D0199,C00166,37,37,0,0,Late,89.6,67.61
J013434,2026-04-14,LastMileDelivery,Z035,V0182,D0147,C01461,46,48,2,0,Completed,86.0,83.63
J013435,2026-04-14,WarehouseDispatch,Z012,V0058,D0164,C00025,77,77,0,0,Late,62.41,54.4
J013436,2026-04-14,CharterRoute,Z006,V0031,D0115,C01331,44,44,0,0,Late,53.52,50.74
J013437,2026-04-14,CharterRoute,Z030,V0043,D0178,C01998,87,87,0,0,Completed,64.01,67.81
J013438,2026-04-14,Shuttle,Z023,V0193,D0034,C01215,35,40,5,0,Completed,68.22,71.19
J013439,2026-04-14,CharterRoute,Z032,V0127,D0035,C01445,23,30,7,0,Completed,62.18,51.28
J013440,2026-04-14,CharterRoute,Z034,V0374,D0230,C00586,67,77,10,0,Completed,9.06,8.88
J013441,2026-04-14,CharterRoute,Z010,V0079,D0124,C01901,35,39,4,1,Completed,37.75,32.42
J013442,2026-04-14,WarehouseDispatch,Z027,V0075,D0219,C00050,23,30,7,1,Completed,102.18,79.07
J013443,2026-04-14,WarehouseDispatch,Z008,V0039,D0108,C01246,30,34,4,0,Completed,254.79,214.08
J013444,2026-04-14,WarehouseDispatch,Z026,V0279,D0203,C00635,89,92,3,0,Completed,190.05,138.11
J013445,2026-04-14,LastMileDelivery,Z029,V0153,D0180,C01194,47,49,2,0,Completed,57.37,38.1
J013446,2026-04-14,CharterRoute,Z010,V0108,D0128,C00851,76,76,0,0,Completed,21.86,13.23
J013447,2026-04-14,Shuttle,Z002,V0309,D0236,C00779,54,59,5,0,Completed,36.79,29.37
J013448,2026-04-14,Shuttle,Z007,V0313,D0187,C00525,33,33,0,0,Completed,63.85,37.6
J013449,2026-04-14,LastMileDelivery,Z033,V0216,D0007,C00207,84,88,4,0,Late,46.51,52.13
J013450,2026-04-14,WarehouseDispatch,Z001,V0089,D0185,C01558,27,35,8,0,Completed,212.54,205.79
J013451,2026-04-14,LastMileDelivery,Z005,V0203,D0174,C00811,64,64,0,0,Completed,67.64,77.0
J013452,2026-04-14,LastMileDelivery,Z009,V0282,D0011,C01655,53,57,4,0,Completed,13.1,11.53
J013453,2026-04-14,CharterRoute,Z034,V0009,D0111,C01300,40,45,5,0,Completed,22.17,21.76
J013454,2026-04-14,LastMileDelivery,Z020,V0258,D0198,C00193,37,47,10,0,Completed,63.03,45.08
J013455,2026-04-14,CharterRoute,Z011,V0119,D0066,C00400,25,26,1,0,Completed,40.6,29.55
J013456,2026-04-14,LastMileDelivery,Z010,V0082,D0049,C01358,85,85,0,0,Completed,72.77,78.22
J013457,2026-04-14,CharterRoute,Z033,V0294,D0089,C01531,20,20,0,0,Completed,41.71,28.81
J013458,2026-04-14,LastMileDelivery,Z036,V0389,D0004,C00556,23,33,10,0,Failed,86.26,80.0
J013459,2026-04-14,LastMileDelivery,Z010,V0045,D0142,C00110,47,57,10,1,Late,69.26,69.45
J013460,2026-04-14,Shuttle,Z025,V0018,D0151,C01703,42,42,0,0,Completed,65.69,57.67
J013461,2026-04-14,LastMileDelivery,Z006,V0112,D0141,C01381,32,36,4,0,Completed,92.44,57.43
J013462,2026-04-14,LastMileDelivery,Z016,V0150,D0219,C00855,39,64,25,1,Failed,94.98,106.96
J013463,2026-04-14,LastMileDelivery,Z019,V0003,D0047,C01912,55,62,7,1,Completed,66.23,41.23
J013464,2026-04-14,CharterRoute,Z017,V0102,D0001,C00882,53,58,5,0,Completed,15.29,11.18
J013465,2026-04-14,Shuttle,Z023,V0138,D0152,C01618,39,43,4,0,Completed,43.3,32.08
J013466,2026-04-14,Shuttle,Z036,V0063,D0039,C00151,39,53,14,0,Late,30.12,24.13
J013467,2026-04-14,Shuttle,Z025,V0008,D0053,C00856,83,83,0,0,Completed,44.02,32.01
J013468,2026-04-14,CharterRoute,Z016,V0023,D0246,C00940,63,68,5,0,Completed,41.79,23.09
J013469,2026-04-14,WarehouseDispatch,Z031,V0182,D0234,C01136,26,26,0,0,Late,218.84,153.58
J013470,2026-04-14,CharterRoute,Z009,V0137,D0212,C01091,56,60,4,0,Completed,88.67,88.61
J013471,2026-04-14,CharterRoute,Z015,V0308,D0093,C00151,46,47,1,0,Completed,62.9,34.89
J013472,2026-04-14,Shuttle,Z036,V0073,D0072,C01603,47,53,6,0,Failed,47.07,36.5
J013473,2026-04-14,CharterRoute,Z036,V0134,D0178,C01769,28,44,16,0,Late,32.54,21.53
J013474,2026-04-14,Shuttle,Z029,V0382,D0058,C01239,61,61,0,0,Completed,92.12,85.17
J013475,2026-04-14,CharterRoute,Z012,V0087,D0064,C01588,43,46,3,0,Late,22.9,20.82
J013476,2026-04-14,LastMileDelivery,Z031,V0229,D0204,C00554,66,66,0,0,Completed,75.74,62.31
J013477,2026-04-14,Shuttle,Z024,V0259,D0061,C00335,44,50,6,0,Completed,57.47,54.55
J013478,2026-04-14,WarehouseDispatch,Z001,V0247,D0175,C01752,61,70,9,1,Completed,92.67,65.2
J013479,2026-04-14,LastMileDelivery,Z025,V0311,D0221,C00258,23,32,9,1,Completed,85.3,71.46
J013480,2026-04-14,WarehouseDispatch,Z011,V0275,D0087,C01267,67,70,3,0,Completed,182.12,131.73
J013481,2026-04-15,Shuttle,Z031,V0016,D0066,C01811,39,39,0,0,Late,70.03,49.39
J013482,2026-04-15,WarehouseDispatch,Z022,V0305,D0020,C01119,20,26,6,1,Completed,310.08,300.7
J013483,2026-04-15,WarehouseDispatch,Z025,V0400,D0049,C01210,72,73,1,0,Completed,92.88,88.35
J013484,2026-04-15,CharterRoute,Z028,V0084,D0183,C01153,51,55,4,0,Completed,33.53,23.51
J013485,2026-04-15,LastMileDelivery,Z022,V0309,D0118,C00767,88,89,1,0,Completed,23.46,12.97
J013486,2026-04-15,Shuttle,Z034,V0359,D0104,C01841,30,36,6,0,Completed,46.94,46.81
J013487,2026-04-15,WarehouseDispatch,Z024,V0030,D0037,C01637,76,76,0,0,Completed,310.72,291.91
J013488,2026-04-15,LastMileDelivery,Z008,V0159,D0002,C00975,89,89,0,0,Completed,13.49,14.3
J013489,2026-04-15,Shuttle,Z009,V0368,D0019,C00880,75,78,3,0,Completed,39.96,36.58
J013490,2026-04-15,CharterRoute,Z033,V0073,D0115,C00609,48,54,6,0,Completed,67.42,50.95
J013491,2026-04-15,Shuttle,Z030,V0227,D0189,C01853,64,64,0,0,Completed,63.56,55.29
J013492,2026-04-15,LastMileDelivery,Z033,V0121,D0158,C00375,89,94,5,0,Completed,60.38,42.49
J013493,2026-04-15,LastMileDelivery,Z030,V0193,D0166,C01477,45,47,2,0,Completed,44.76,30.11
J013494,2026-04-15,LastMileDelivery,Z010,V0306,D0065,C01097,50,56,6,0,Completed,79.88,88.71
J013495,2026-04-15,Shuttle,Z004,V0038,D0068,C00166,71,71,0,0,Completed,90.67,75.46
J013496,2026-04-15,LastMileDelivery,Z002,V0278,D0067,C01802,26,32,6,0,Completed,56.88,45.78
J013497,2026-04-15,CharterRoute,Z029,V0379,D0049,C01134,87,87,0,0,Completed,18.97,10.94
J013498,2026-04-15,Shuttle,Z021,V0393,D0191,C01823,33,33,0,0,Completed,17.02,17.11
J013499,2026-04-15,Shuttle,Z023,V0385,D0235,C01840,70,75,5,1,Completed,58.1,66.58
J013500,2026-04-15,WarehouseDispatch,Z032,V0109,D0217,C01756,33,33,0,0,Late,92.98,77.24
J013501,2026-04-15,LastMileDelivery,Z005,V0360,D0232,C00999,75,75,0,0,Late,60.76,65.19
J013502,2026-04-15,CharterRoute,Z003,V0221,D0095,C01911,68,68,0,0,Completed,75.55,67.02
J013503,2026-04-15,WarehouseDispatch,Z007,V0223,D0227,C01921,46,55,9,1,Completed,238.54,251.53
J013504,2026-04-15,CharterRoute,Z003,V0086,D0203,C00351,78,78,0,0,Completed,39.52,23.05
J013505,2026-04-15,Shuttle,Z010,V0252,D0085,C01260,55,55,0,0,Completed,68.68,52.57
J013506,2026-04-15,Shuttle,Z035,V0288,D0087,C01884,70,70,0,0,Completed,49.07,38.52
J013507,2026-04-15,CharterRoute,Z036,V0074,D0055,C01185,54,69,15,1,Failed,17.53,14.57
J013508,2026-04-15,Shuttle,Z007,V0022,D0232,C00998,70,75,5,0,Completed,83.45,50.68
J013509,2026-04-15,Shuttle,Z011,V0048,D0145,C00297,66,70,4,0,Completed,29.48,26.12
J013510,2026-04-15,CharterRoute,Z029,V0177,D0110,C00950,70,70,0,0,Completed,76.64,66.16
J013511,2026-04-15,CharterRoute,Z030,V0214,D0061,C01124,81,83,2,0,Completed,28.57,24.79
J013512,2026-04-15,Shuttle,Z002,V0213,D0186,C00380,38,38,0,0,Completed,45.19,32.64
J013513,2026-04-15,LastMileDelivery,Z035,V0342,D0123,C00720,75,75,0,0,Completed,37.54,25.95
J013514,2026-04-15,Shuttle,Z024,V0130,D0193,C00393,52,56,4,0,Completed,57.74,48.31
J013515,2026-04-15,CharterRoute,Z014,V0056,D0234,C00741,63,69,6,1,Completed,62.82,62.9
J013516,2026-04-15,LastMileDelivery,Z015,V0175,D0181,C01982,23,23,0,0,Late,30.63,26.05
J013517,2026-04-15,CharterRoute,Z012,V0247,D0075,C00806,22,22,0,0,Completed,67.17,70.73
J013518,2026-04-15,Shuttle,Z021,V0132,D0121,C00638,23,23,0,0,Completed,71.48,39.55
J013519,2026-04-15,WarehouseDispatch,Z005,V0222,D0083,C01224,69,70,1,0,Completed,150.2,139.33
J013520,2026-04-15,Shuttle,Z015,V0112,D0210,C00351,62,62,0,0,Completed,9.45,8.74
J013521,2026-04-15,Shuttle,Z020,V0132,D0131,C00457,72,72,0,0,Completed,51.3,34.3
J013522,2026-04-15,WarehouseDispatch,Z023,V0213,D0089,C01025,46,54,8,1,Completed,76.48,53.83
J013523,2026-04-15,LastMileDelivery,Z007,V0019,D0092,C01619,67,72,5,0,Completed,61.14,53.24
J013524,2026-04-15,LastMileDelivery,Z026,V0158,D0072,C01254,27,27,0,0,Completed,8.11,4.59
J013525,2026-04-15,LastMileDelivery,Z030,V0193,D0191,C01774,38,38,0,0,Completed,75.11,85.11
J013526,2026-04-15,CharterRoute,Z034,V0370,D0234,C01299,32,45,13,0,Failed,92.05,79.66
J013527,2026-04-15,CharterRoute,Z013,V0089,D0244,C01006,22,24,2,0,Completed,25.54,18.96
J013528,2026-04-15,LastMileDelivery,Z001,V0368,D0242,C00120,65,74,9,0,Completed,57.97,41.41
J013529,2026-04-15,WarehouseDispatch,Z026,V0307,D0006,C00242,21,21,0,0,Completed,293.92,288.8
J013530,2026-04-15,WarehouseDispatch,Z003,V0080,D0007,C01700,46,53,7,0,Completed,190.29,145.02
J013531,2026-04-15,CharterRoute,Z021,V0104,D0117,C01482,20,24,4,0,Completed,55.06,38.39
J013532,2026-04-15,LastMileDelivery,Z005,V0194,D0198,C01366,86,93,7,1,Late,25.61,25.8
J013533,2026-04-15,Shuttle,Z011,V0397,D0061,C00516,38,39,1,0,Completed,24.22,19.44
J013534,2026-04-15,CharterRoute,Z019,V0286,D0018,C01612,49,54,5,0,Completed,25.72,15.23
J013535,2026-04-15,LastMileDelivery,Z007,V0146,D0229,C00896,42,42,0,0,Completed,17.64,15.13
J013536,2026-04-15,WarehouseDispatch,Z018,V0069,D0231,C01893,36,47,11,0,Completed,178.81,190.35
J013537,2026-04-15,CharterRoute,Z008,V0184,D0181,C00289,84,84,0,0,Completed,53.59,46.59
J013538,2026-04-15,CharterRoute,Z025,V0227,D0244,C00816,77,79,2,0,Late,34.54,37.55
J013539,2026-04-15,LastMileDelivery,Z023,V0163,D0215,C00462,44,45,1,0,Completed,26.9,27.75
J013540,2026-04-15,Shuttle,Z021,V0090,D0051,C01341,80,80,0,0,Completed,46.75,33.33
J013541,2026-04-15,LastMileDelivery,Z008,V0110,D0020,C00522,47,52,5,0,Completed,54.47,57.63
J013542,2026-04-15,Shuttle,Z023,V0085,D0173,C01824,75,81,6,0,Completed,22.74,19.77
J013543,2026-04-15,CharterRoute,Z018,V0349,D0064,C00687,72,86,14,0,Completed,23.07,16.48
J013544,2026-04-15,WarehouseDispatch,Z019,V0328,D0249,C00549,50,50,0,0,Completed,221.65,123.57
J013545,2026-04-15,WarehouseDispatch,Z016,V0292,D0089,C00528,58,69,11,0,Late,112.36,118.31
J013546,2026-04-15,Shuttle,Z009,V0303,D0210,C01943,52,57,5,0,Completed,31.05,26.74
J013547,2026-04-15,LastMileDelivery,Z016,V0314,D0041,C00197,52,59,7,0,Completed,8.19,5.02
J013548,2026-04-15,WarehouseDispatch,Z035,V0176,D0106,C00924,39,51,12,1,Completed,253.29,175.97
J013549,2026-04-15,WarehouseDispatch,Z025,V0074,D0123,C00366,40,40,0,0,Completed,316.18,272.18
J013550,2026-04-15,Shuttle,Z001,V0197,D0030,C01916,33,33,0,0,Completed,46.64,37.69
J013551,2026-04-15,LastMileDelivery,Z002,V0001,D0092,C01837,80,82,2,0,Completed,84.21,51.11
J013552,2026-04-15,LastMileDelivery,Z004,V0374,D0039,C01770,68,72,4,1,Failed,83.99,88.16
J013553,2026-04-15,LastMileDelivery,Z035,V0240,D0105,C01300,80,83,3,0,Completed,65.36,69.12
J013554,2026-04-15,CharterRoute,Z019,V0184,D0077,C01349,36,36,0,0,Completed,23.86,22.18
J013555,2026-04-15,LastMileDelivery,Z009,V0336,D0042,C01732,66,66,0,0,Completed,67.85,53.69
J013556,2026-04-15,CharterRoute,Z033,V0370,D0046,C00856,73,73,0,0,Completed,16.65,10.56
J013557,2026-04-15,LastMileDelivery,Z023,V0234,D0009,C00550,27,27,0,0,Completed,86.1,47.87
J013558,2026-04-15,Shuttle,Z011,V0205,D0034,C00870,37,37,0,0,Completed,73.75,58.09
J013559,2026-04-15,LastMileDelivery,Z010,V0317,D0095,C01639,36,40,4,0,Completed,22.73,12.63
J013560,2026-04-15,Shuttle,Z029,V0043,D0066,C01424,86,86,0,0,Completed,74.15,59.87
J013561,2026-04-15,CharterRoute,Z017,V0399,D0149,C00069,51,51,0,0,Completed,39.55,22.48
J013562,2026-04-15,LastMileDelivery,Z016,V0164,D0237,C01591,33,42,9,0,Failed,44.29,25.05
J013563,2026-04-15,WarehouseDispatch,Z016,V0212,D0187,C01268,76,83,7,0,Completed,59.96,68.85
J013564,2026-04-15,Shuttle,Z032,V0320,D0126,C00378,67,67,0,0,Late,26.5,27.11
J013565,2026-04-15,WarehouseDispatch,Z018,V0323,D0198,C01884,61,67,6,0,Completed,88.16,51.46
J013566,2026-04-15,CharterRoute,Z033,V0312,D0070,C01233,57,66,9,1,Completed,56.8,63.8
J013567,2026-04-15,Shuttle,Z034,V0333,D0128,C00224,39,54,15,0,Completed,8.95,6.27
J013568,2026-04-15,LastMileDelivery,Z011,V0157,D0036,C00190,83,87,4,0,Completed,77.23,82.83
J013569,2026-04-15,CharterRoute,Z035,V0272,D0240,C01412,80,86,6,0,Completed,86.17,85.36
J013570,2026-04-15,CharterRoute,Z021,V0223,D0055,C01315,61,68,7,0,Completed,51.16,28.44
J013571,2026-04-15,CharterRoute,Z022,V0136,D0185,C01239,65,69,4,0,Completed,11.13,11.97
J013572,2026-04-15,CharterRoute,Z016,V0211,D0025,C00728,38,50,12,0,Late,42.85,28.05
J013573,2026-04-15,WarehouseDispatch,Z030,V0321,D0236,C01765,73,73,0,0,Completed,267.81,148.49
J013574,2026-04-15,LastMileDelivery,Z013,V0303,D0165,C01943,29,33,4,0,Completed,28.45,24.44
J013575,2026-04-15,CharterRoute,Z029,V0247,D0108,C01198,39,44,5,1,Late,32.7,24.95
J013576,2026-04-15,LastMileDelivery,Z034,V0180,D0154,C01906,69,75,6,0,Completed,9.34,6.89
J013577,2026-04-15,WarehouseDispatch,Z010,V0374,D0089,C01763,79,84,5,0,Completed,122.93,126.31
J013578,2026-04-15,WarehouseDispatch,Z031,V0255,D0213,C01458,35,45,10,0,Completed,120.79,109.1
J013579,2026-04-15,LastMileDelivery,Z029,V0200,D0025,C01319,57,63,6,0,Completed,17.36,14.71
J013580,2026-04-15,CharterRoute,Z026,V0162,D0132,C00941,83,90,7,1,Completed,42.77,36.67
J013581,2026-04-15,WarehouseDispatch,Z024,V0363,D0109,C01088,44,44,0,0,Completed,231.05,255.01
J013582,2026-04-15,WarehouseDispatch,Z004,V0259,D0039,C01549,44,45,1,0,Completed,56.71,38.74
J013583,2026-04-15,Shuttle,Z028,V0381,D0064,C01994,72,72,0,0,Completed,10.65,11.29
J013584,2026-04-15,CharterRoute,Z033,V0148,D0008,C00417,28,30,2,0,Late,50.93,41.28
J013585,2026-04-15,Shuttle,Z019,V0191,D0085,C01440,82,82,0,0,Late,19.37,22.01
J013586,2026-04-15,CharterRoute,Z019,V0012,D0178,C01974,38,38,0,0,Completed,36.39,31.12
J013587,2026-04-15,WarehouseDispatch,Z011,V0197,D0021,C00995,55,57,2,0,Late,247.31,229.22
J013588,2026-04-15,Shuttle,Z013,V0069,D0157,C01461,36,45,9,0,Late,21.29,13.99
J013589,2026-04-15,CharterRoute,Z012,V0393,D0013,C01666,43,44,1,0,Completed,82.66,72.73
J013590,2026-04-15,CharterRoute,Z021,V0138,D0036,C00664,71,73,2,0,Completed,23.26,25.01
J013591,2026-04-15,WarehouseDispatch,Z031,V0311,D0146,C00195,37,39,2,0,Completed,280.64,280.81
J013592,2026-04-15,CharterRoute,Z008,V0038,D0123,C00053,68,68,0,0,Completed,83.74,64.64
J013593,2026-04-15,Shuttle,Z016,V0104,D0089,C00970,33,46,13,0,Completed,43.46,42.16
J013594,2026-04-15,LastMileDelivery,Z003,V0066,D0207,C01606,30,36,6,0,Completed,50.55,38.2
J013595,2026-04-15,Shuttle,Z010,V0064,D0089,C00914,36,54,18,1,Completed,77.2,79.93
J013596,2026-04-15,Shuttle,Z025,V0166,D0011,C00828,23,23,0,0,Completed,53.28,44.28
J013597,2026-04-15,Shuttle,Z027,V0064,D0081,C01782,49,55,6,1,Failed,62.98,63.75
J013598,2026-04-15,LastMileDelivery,Z002,V0038,D0046,C00002,61,66,5,1,Late,44.2,34.28
J013599,2026-04-15,Shuttle,Z016,V0386,D0198,C01687,66,79,13,0,Late,90.77,73.75
J013600,2026-04-15,LastMileDelivery,Z012,V0190,D0152,C01176,32,33,1,0,Completed,53.14,60.17
J013601,2026-04-15,LastMileDelivery,Z027,V0039,D0199,C00064,86,97,11,1,Completed,24.49,25.01
J013602,2026-04-15,Shuttle,Z018,V0088,D0185,C01038,65,77,12,0,Completed,34.9,26.78
J013603,2026-04-15,WarehouseDispatch,Z010,V0185,D0078,C00457,24,24,0,0,Completed,274.18,173.67
J013604,2026-04-15,WarehouseDispatch,Z014,V0130,D0136,C00612,50,50,0,0,Completed,111.15,125.03
J013605,2026-04-15,LastMileDelivery,Z011,V0357,D0064,C01782,76,83,7,0,Completed,74.5,59.01
J013606,2026-04-15,Shuttle,Z030,V0201,D0156,C01335,86,92,6,1,Late,13.27,10.2
J013607,2026-04-15,WarehouseDispatch,Z012,V0364,D0141,C00296,64,64,0,0,Completed,87.52,98.1
J013608,2026-04-15,WarehouseDispatch,Z030,V0205,D0066,C00531,65,65,0,0,Completed,95.49,65.47
J013609,2026-04-15,Shuttle,Z014,V0254,D0156,C00510,59,68,9,1,Completed,81.45,80.41
J013610,2026-04-15,LastMileDelivery,Z031,V0097,D0102,C01313,44,44,0,0,Completed,33.99,26.54
J013611,2026-04-15,LastMileDelivery,Z010,V0145,D0207,C00172,38,44,6,0,Completed,73.73,46.55
J013612,2026-04-15,LastMileDelivery,Z027,V0396,D0011,C01229,50,60,10,0,Completed,16.22,10.44
J013613,2026-04-15,WarehouseDispatch,Z016,V0039,D0120,C00461,78,92,14,0,Completed,256.99,219.43
J013614,2026-04-15,LastMileDelivery,Z015,V0374,D0087,C00258,24,27,3,0,Completed,15.56,14.51
J013615,2026-04-15,LastMileDelivery,Z036,V0050,D0090,C01483,73,82,9,0,Failed,20.75,16.95
J013616,2026-04-15,LastMileDelivery,Z004,V0105,D0123,C00032,81,84,3,0,Completed,23.06,23.16
J013617,2026-04-15,LastMileDelivery,Z036,V0136,D0038,C00128,79,87,8,0,Failed,47.16,43.4
J013618,2026-04-15,Shuttle,Z020,V0013,D0133,C01519,54,55,1,0,Completed,68.54,61.62
J013619,2026-04-15,LastMileDelivery,Z007,V0357,D0014,C01375,68,69,1,0,Completed,90.51,90.38
J013620,2026-04-15,LastMileDelivery,Z016,V0273,D0225,C01754,48,55,7,0,Completed,50.03,52.74
J013621,2026-04-15,WarehouseDispatch,Z031,V0038,D0040,C01201,83,83,0,0,Completed,271.89,302.04
J013622,2026-04-15,Shuttle,Z006,V0163,D0100,C01609,69,69,0,0,Completed,64.78,63.89
J013623,2026-04-15,Shuttle,Z029,V0306,D0194,C00855,61,62,1,0,Completed,37.32,29.42
J013624,2026-04-15,LastMileDelivery,Z030,V0315,D0092,C00779,25,25,0,0,Late,62.32,56.28
J013625,2026-04-15,WarehouseDispatch,Z013,V0113,D0063,C01454,23,36,13,1,Completed,191.14,152.52
J013626,2026-04-15,WarehouseDispatch,Z021,V0107,D0130,C00232,48,50,2,0,Completed,311.13,298.12
J013627,2026-04-15,WarehouseDispatch,Z001,V0185,D0158,C00103,53,57,4,0,Completed,128.16,98.86
J013628,2026-04-15,Shuttle,Z035,V0332,D0065,C00241,80,83,3,0,Completed,18.26,18.27
J013629,2026-04-15,Shuttle,Z013,V0009,D0048,C01419,58,58,0,0,Late,21.8,23.93
J013630,2026-04-15,LastMileDelivery,Z005,V0234,D0250,C01123,89,89,0,0,Late,46.22,29.31
J013631,2026-04-15,WarehouseDispatch,Z016,V0361,D0141,C00371,31,41,10,0,Completed,98.34,100.37
J013632,2026-04-15,WarehouseDispatch,Z027,V0144,D0183,C00882,79,79,0,0,Completed,251.68,284.71
J013633,2026-04-15,WarehouseDispatch,Z009,V0359,D0212,C01351,34,42,8,0,Completed,49.57,38.92
J013634,2026-04-15,Shuttle,Z013,V0287,D0242,C00727,55,56,1,0,Completed,38.02,29.05
J013635,2026-04-15,LastMileDelivery,Z014,V0015,D0136,C01787,84,84,0,0,Completed,81.67,93.67
J013636,2026-04-15,CharterRoute,Z036,V0121,D0087,C01657,75,85,10,0,Completed,24.26,27.88
J013637,2026-04-15,WarehouseDispatch,Z001,V0152,D0124,C01409,65,65,0,0,Completed,222.27,216.93
J013638,2026-04-15,LastMileDelivery,Z011,V0325,D0057,C01122,40,40,0,0,Completed,50.2,52.22
J013639,2026-04-15,LastMileDelivery,Z002,V0264,D0211,C01684,47,49,2,0,Completed,60.61,42.09
J013640,2026-04-15,LastMileDelivery,Z033,V0283,D0054,C00600,43,44,1,0,Completed,8.41,5.82
J013641,2026-04-15,LastMileDelivery,Z007,V0013,D0223,C01948,25,25,0,0,Completed,22.56,16.05
J013642,2026-04-15,LastMileDelivery,Z007,V0157,D0020,C00528,70,74,4,0,Completed,85.49,54.07
J013643,2026-04-15,WarehouseDispatch,Z022,V0065,D0222,C00670,43,54,11,0,Completed,245.58,153.03
J013644,2026-04-15,LastMileDelivery,Z017,V0262,D0054,C01220,78,82,4,0,Late,39.53,39.34
J013645,2026-04-15,CharterRoute,Z013,V0078,D0239,C00432,84,91,7,0,Completed,88.69,64.25
J013646,2026-04-15,LastMileDelivery,Z021,V0278,D0101,C01221,20,20,0,0,Completed,15.55,15.96
J013647,2026-04-15,CharterRoute,Z022,V0151,D0028,C01979,34,36,2,1,Failed,54.81,54.23
J013648,2026-04-15,LastMileDelivery,Z024,V0075,D0246,C00292,73,74,1,0,Completed,72.51,41.23
J013649,2026-04-15,Shuttle,Z017,V0081,D0182,C00785,35,38,3,0,Completed,72.76,70.94
J013650,2026-04-15,Shuttle,Z026,V0227,D0080,C01740,60,63,3,0,Completed,58.29,57.96
J013651,2026-04-15,WarehouseDispatch,Z030,V0102,D0204,C00865,37,45,8,0,Completed,201.51,156.53
J013652,2026-04-15,LastMileDelivery,Z022,V0350,D0152,C00503,84,87,3,0,Completed,61.88,57.77
J013653,2026-04-15,Shuttle,Z024,V0120,D0005,C00631,22,22,0,0,Late,34.2,28.63
J013654,2026-04-15,LastMileDelivery,Z033,V0064,D0027,C01871,63,63,0,0,Completed,56.98,57.63
J013655,2026-04-15,WarehouseDispatch,Z003,V0364,D0131,C01054,50,50,0,0,Completed,245.9,231.38
J013656,2026-04-15,WarehouseDispatch,Z007,V0291,D0230,C00446,37,40,3,0,Completed,164.98,182.46
J013657,2026-04-15,Shuttle,Z018,V0242,D0013,C00518,50,72,22,1,Late,9.99,6.61
J013658,2026-04-15,LastMileDelivery,Z011,V0315,D0236,C01409,48,48,0,0,Completed,8.39,6.92
J013659,2026-04-15,Shuttle,Z011,V0381,D0172,C00008,57,65,8,0,Completed,93.83,77.72
J013660,2026-04-15,CharterRoute,Z027,V0395,D0155,C01583,75,81,6,0,Completed,9.09,9.89
J013661,2026-04-15,WarehouseDispatch,Z006,V0141,D0244,C00995,83,90,7,1,Late,77.12,44.37
J013662,2026-04-15,CharterRoute,Z031,V0049,D0020,C00125,31,31,0,0,Completed,30.13,22.91
J013663,2026-04-15,WarehouseDispatch,Z006,V0248,D0247,C01906,26,29,3,0,Late,319.53,344.18
J013664,2026-04-15,LastMileDelivery,Z019,V0269,D0220,C00262,66,66,0,0,Completed,30.61,26.18
J013665,2026-04-15,Shuttle,Z032,V0172,D0113,C00296,49,51,2,0,Completed,42.35,30.95
J013666,2026-04-15,Shuttle,Z014,V0307,D0101,C01924,51,51,0,0,Completed,74.18,55.38
J013667,2026-04-15,LastMileDelivery,Z027,V0005,D0067,C01027,29,34,5,0,Completed,24.38,26.27
J013668,2026-04-15,LastMileDelivery,Z015,V0090,D0145,C01088,44,44,0,0,Late,23.6,16.67
J013669,2026-04-15,CharterRoute,Z033,V0100,D0214,C01078,49,53,4,0,Completed,43.02,37.79
J013670,2026-04-16,CharterRoute,Z020,V0353,D0225,C00099,31,31,0,0,Completed,9.33,9.45
J013671,2026-04-16,LastMileDelivery,Z030,V0245,D0088,C01289,61,65,4,0,Completed,32.94,28.58
J013672,2026-04-16,Shuttle,Z012,V0169,D0131,C01775,49,52,3,0,Completed,47.43,43.46
J013673,2026-04-16,CharterRoute,Z028,V0294,D0184,C01497,25,25,0,0,Completed,50.61,40.17
J013674,2026-04-16,CharterRoute,Z023,V0109,D0124,C01887,79,81,2,0,Completed,39.65,37.43
J013675,2026-04-16,WarehouseDispatch,Z026,V0119,D0085,C01026,30,30,0,0,Completed,103.63,95.28
J013676,2026-04-16,WarehouseDispatch,Z009,V0004,D0120,C00396,78,82,4,0,Late,164.92,182.16
J013677,2026-04-16,WarehouseDispatch,Z021,V0278,D0001,C01252,58,60,2,0,Completed,143.22,121.59
J013678,2026-04-16,LastMileDelivery,Z010,V0057,D0115,C00455,64,64,0,0,Completed,32.62,33.37
J013679,2026-04-16,Shuttle,Z019,V0384,D0174,C01280,29,29,0,0,Completed,71.78,78.5
J013680,2026-04-16,Shuttle,Z013,V0222,D0135,C00753,48,53,5,0,Completed,36.06,31.8
J013681,2026-04-16,CharterRoute,Z024,V0283,D0114,C00476,30,30,0,0,Completed,65.77,63.78
J013682,2026-04-16,LastMileDelivery,Z010,V0383,D0024,C01842,55,56,1,0,Completed,61.25,44.6
J013683,2026-04-16,WarehouseDispatch,Z027,V0301,D0089,C01397,44,46,2,0,Late,306.9,312.58
J013684,2026-04-16,Shuttle,Z021,V0033,D0155,C01970,67,67,0,0,Completed,15.5,17.67
J013685,2026-04-16,LastMileDelivery,Z009,V0188,D0196,C01074,51,51,0,0,Completed,74.11,74.02
